timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 13:15:41.792,20,22,27,5,0.1158,0.1421,2.2,2.7,7.205,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 13:16:10.593,21,22,27,5,0.1048,0.1286,2.1,2.57,28.801,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 13:16:16.377,15,17,22,5,0.1619,0.2095,2.27,2.93,5.784,1.2941176470588236,0.0476,0.6600000000000001
2026-04-08 13:16:45.966,14,14,19,5,0.1538,0.2088,2.0,2.71,29.589,1.3571428571428572,0.05500000000000002,0.71
2026-04-08 13:16:52.437,11,11,16,5,0.2,0.2909,2.0,2.91,6.471,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:17:17.933,19,20,25,5,0.117,0.1462,2.11,2.63,25.496,1.25,0.02919999999999999,0.52
2026-04-08 13:17:25.957,11,11,16,5,0.2,0.2909,2.0,2.91,8.024,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:17:53.829,21,23,28,5,0.1095,0.1333,2.19,2.67,27.872,1.2173913043478262,0.0238,0.48
2026-04-08 13:18:00.762,22,25,30,5,0.1082,0.1299,2.27,2.73,6.933,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:18:27.671,11,11,16,5,0.2,0.2909,2.0,2.91,26.909,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:18:35.520,20,23,28,5,0.1211,0.1474,2.3,2.8,7.849,1.2173913043478262,0.026300000000000004,0.5
2026-04-08 13:19:01.112,22,25,30,5,0.1082,0.1299,2.27,2.73,25.592,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:19:08.256,13,14,19,5,0.1795,0.2436,2.15,2.92,7.144,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:19:34.175,11,11,16,5,0.2,0.2909,2.0,2.91,25.919,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:19:42.881,16,17,22,5,0.1417,0.1833,2.12,2.75,8.706,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:20:09.809,11,11,16,5,0.2,0.2909,2.0,2.91,26.928,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:20:19.150,20,22,27,5,0.1158,0.1421,2.2,2.7,9.341,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 13:20:44.756,12,12,17,5,0.1818,0.2576,2.0,2.83,25.606,1.4166666666666667,0.0758,0.8300000000000001
2026-04-08 13:20:51.157,11,11,16,5,0.2,0.2909,2.0,2.91,6.401,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:21:20.611,16,17,22,5,0.1417,0.1833,2.12,2.75,29.454,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:21:29.031,16,17,22,5,0.1417,0.1833,2.12,2.75,8.42,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:21:56.731,13,14,19,5,0.1795,0.2436,2.15,2.92,27.7,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:22:03.319,15,17,22,5,0.1619,0.2095,2.27,2.93,6.588,1.2941176470588236,0.0476,0.6600000000000001
