timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 22:38:19.395,24,26,31,5,0.0942,0.1123,2.17,2.58,18.626,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:38:37.787,18,19,24,5,0.1242,0.1569,2.11,2.67,18.392,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:39:04.232,24,27,32,5,0.0978,0.1159,2.25,2.67,26.445,1.1851851851851851,0.018100000000000005,0.41999999999999993
2026-04-08 22:39:25.285,32,36,41,5,0.0726,0.0827,2.25,2.56,21.053,1.1388888888888888,0.010099999999999998,0.31000000000000005
2026-04-08 22:39:37.275,26,29,34,5,0.0892,0.1046,2.23,2.62,11.99,1.1724137931034482,0.015399999999999997,0.3900000000000001
2026-04-08 22:40:09.118,30,33,38,5,0.0759,0.0874,2.2,2.53,31.843,1.1515151515151516,0.01150000000000001,0.3299999999999996
2026-04-08 22:40:23.174,23,24,29,5,0.0949,0.1146,2.09,2.52,14.056,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 22:40:40.537,26,28,33,5,0.0862,0.1015,2.15,2.54,17.363,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 22:40:50.842,18,18,23,5,0.1176,0.1503,2.0,2.56,10.305,1.2777777777777777,0.03269999999999999,0.56
2026-04-08 22:40:58.739,22,23,28,5,0.0996,0.1212,2.09,2.55,7.897,1.2173913043478262,0.021600000000000008,0.45999999999999996
2026-04-08 22:41:13.646,22,24,29,5,0.1039,0.1255,2.18,2.64,14.907,1.2083333333333333,0.021599999999999994,0.45999999999999996
2026-04-08 22:41:25.468,33,36,41,5,0.0682,0.0777,2.18,2.48,11.822,1.1388888888888888,0.009500000000000008,0.2999999999999998
2026-04-08 22:41:41.332,19,20,25,5,0.117,0.1462,2.11,2.63,15.864,1.25,0.02919999999999999,0.52
2026-04-08 22:42:00.426,21,22,27,5,0.1048,0.1286,2.1,2.57,19.094,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:42:15.208,21,22,27,5,0.1048,0.1286,2.1,2.57,14.782,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:42:30.153,17,17,22,5,0.125,0.1618,2.0,2.59,14.945,1.2941176470588236,0.0368,0.5899999999999999
2026-04-08 22:43:03.832,23,24,29,5,0.0949,0.1146,2.09,2.52,33.679,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 22:43:17.803,21,23,28,5,0.1095,0.1333,2.19,2.67,13.971,1.2173913043478262,0.0238,0.48
2026-04-08 22:43:28.304,19,20,25,5,0.117,0.1462,2.11,2.63,10.501,1.25,0.02919999999999999,0.52
2026-04-08 22:43:40.141,20,21,26,5,0.1105,0.1368,2.1,2.6,11.837,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:43:55.238,25,28,33,5,0.0933,0.11,2.24,2.64,15.097,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 22:44:04.436,31,34,39,5,0.0731,0.0839,2.19,2.52,9.198,1.1470588235294117,0.010800000000000004,0.33000000000000007
2026-04-08 22:44:15.579,23,24,29,5,0.0949,0.1146,2.09,2.52,11.143,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 22:44:27.593,28,30,35,5,0.0794,0.0926,2.14,2.5,12.014,1.1666666666666667,0.013200000000000003,0.3599999999999999
2026-04-08 22:44:36.723,22,24,29,5,0.1039,0.1255,2.18,2.64,9.13,1.2083333333333333,0.021599999999999994,0.45999999999999996
2026-04-08 22:44:52.856,21,22,27,5,0.1048,0.1286,2.1,2.57,16.133,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:45:07.718,29,32,37,5,0.0788,0.0911,2.21,2.55,14.862,1.15625,0.012300000000000005,0.33999999999999986
2026-04-08 22:45:24.657,23,24,29,5,0.0949,0.1146,2.09,2.52,16.939,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 22:46:02.691,20,21,26,5,0.1105,0.1368,2.1,2.6,38.034,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:46:15.515,20,21,26,5,0.1105,0.1368,2.1,2.6,12.824,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:46:39.418,24,25,30,5,0.0906,0.1087,2.08,2.5,23.903,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 22:46:48.271,18,19,24,5,0.1242,0.1569,2.11,2.67,8.853,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:47:03.652,30,32,37,5,0.0736,0.0851,2.13,2.47,15.381,1.15625,0.011499999999999996,0.3400000000000003
2026-04-08 22:47:13.350,15,17,22,5,0.1619,0.2095,2.27,2.93,9.698,1.2941176470588236,0.0476,0.6600000000000001
2026-04-08 22:47:22.760,19,20,25,5,0.117,0.1462,2.11,2.63,9.41,1.25,0.02919999999999999,0.52
2026-04-08 22:47:34.972,25,26,31,5,0.0867,0.1033,2.08,2.48,12.212,1.1923076923076923,0.016600000000000004,0.3999999999999999
2026-04-08 22:47:48.130,26,29,34,5,0.0892,0.1046,2.23,2.62,13.158,1.1724137931034482,0.015399999999999997,0.3900000000000001
2026-04-08 22:47:59.348,25,27,32,5,0.09,0.1067,2.16,2.56,11.218,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:48:11.345,20,21,26,5,0.1105,0.1368,2.1,2.6,11.997,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:48:25.173,26,28,33,5,0.0862,0.1015,2.15,2.54,13.828,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 22:48:47.243,17,18,23,5,0.1324,0.1691,2.12,2.71,22.07,1.2777777777777777,0.03670000000000001,0.5899999999999999
2026-04-08 22:49:09.873,26,28,33,5,0.0862,0.1015,2.15,2.54,22.63,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 22:49:20.451,15,16,21,5,0.1524,0.2,2.13,2.8,10.578,1.3125,0.0476,0.6699999999999999
2026-04-08 22:49:54.433,27,29,34,5,0.0826,0.0969,2.15,2.52,33.982,1.1724137931034482,0.014299999999999993,0.3700000000000001
2026-04-08 22:50:15.080,15,16,21,5,0.1524,0.2,2.13,2.8,20.647,1.3125,0.0476,0.6699999999999999
2026-04-08 22:50:35.459,19,21,26,5,0.1228,0.152,2.21,2.74,20.379,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 22:50:51.506,28,30,35,5,0.0794,0.0926,2.14,2.5,16.047,1.1666666666666667,0.013200000000000003,0.3599999999999999
2026-04-08 22:51:05.227,27,30,35,5,0.0855,0.0997,2.22,2.59,13.721,1.1666666666666667,0.01419999999999999,0.36999999999999966
2026-04-08 22:51:15.075,27,30,35,5,0.0855,0.0997,2.22,2.59,9.848,1.1666666666666667,0.01419999999999999,0.36999999999999966
2026-04-08 22:51:28.947,24,25,30,5,0.0906,0.1087,2.08,2.5,13.872,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 22:51:44.029,21,22,27,5,0.1048,0.1286,2.1,2.57,15.082,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:52:01.210,25,26,31,5,0.0867,0.1033,2.08,2.48,17.181,1.1923076923076923,0.016600000000000004,0.3999999999999999
2026-04-08 22:52:12.658,16,17,22,5,0.1417,0.1833,2.12,2.75,11.448,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 22:52:26.722,21,22,27,5,0.1048,0.1286,2.1,2.57,14.064,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:52:43.830,25,27,32,5,0.09,0.1067,2.16,2.56,17.108,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:52:55.734,21,22,27,5,0.1048,0.1286,2.1,2.57,11.904,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:53:13.781,22,23,28,5,0.0996,0.1212,2.09,2.55,18.047,1.2173913043478262,0.021600000000000008,0.45999999999999996
2026-04-08 22:53:45.430,28,31,36,5,0.082,0.0952,2.21,2.57,31.649,1.1612903225806452,0.013200000000000003,0.3599999999999999
2026-04-08 22:54:18.318,17,18,23,5,0.1324,0.1691,2.12,2.71,32.888,1.2777777777777777,0.03670000000000001,0.5899999999999999
2026-04-08 22:54:37.975,29,32,37,5,0.0788,0.0911,2.21,2.55,19.657,1.15625,0.012300000000000005,0.33999999999999986
2026-04-08 22:54:46.356,17,17,22,5,0.125,0.1618,2.0,2.59,8.381,1.2941176470588236,0.0368,0.5899999999999999
2026-04-08 22:54:56.704,23,24,29,5,0.0949,0.1146,2.09,2.52,10.348,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 22:55:04.828,20,21,26,5,0.1105,0.1368,2.1,2.6,8.124,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:55:13.744,25,28,33,5,0.0933,0.11,2.24,2.64,8.916,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 22:55:34.114,25,26,31,5,0.0867,0.1033,2.08,2.48,20.37,1.1923076923076923,0.016600000000000004,0.3999999999999999
2026-04-08 22:55:46.911,20,21,26,5,0.1105,0.1368,2.1,2.6,12.797,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:56:07.597,18,19,24,5,0.1242,0.1569,2.11,2.67,20.686,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:56:25.303,23,25,30,5,0.0988,0.1186,2.17,2.61,17.706,1.2,0.019799999999999998,0.43999999999999995
2026-04-08 22:56:47.799,33,35,40,5,0.0663,0.0758,2.12,2.42,22.496,1.1428571428571428,0.009500000000000008,0.2999999999999998
2026-04-08 22:57:07.716,18,20,25,5,0.1307,0.1634,2.22,2.78,19.917,1.25,0.03269999999999998,0.5599999999999996
2026-04-08 22:57:17.230,19,19,24,5,0.1111,0.1404,2.0,2.53,9.514,1.263157894736842,0.029299999999999993,0.5299999999999998
2026-04-08 22:57:29.280,23,26,31,5,0.1028,0.1225,2.26,2.7,12.05,1.1923076923076923,0.019699999999999995,0.4400000000000004
2026-04-08 22:57:41.414,28,30,35,5,0.0794,0.0926,2.14,2.5,12.134,1.1666666666666667,0.013200000000000003,0.3599999999999999
2026-04-08 22:57:53.202,29,31,36,5,0.0764,0.0887,2.14,2.48,11.788,1.1612903225806452,0.012300000000000005,0.33999999999999986
